phase,interval_lower,interval_upper_exclusive,modulus,parent_class,parent_residue,lift,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,interval_hook,root_residue_hook,lift_index_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,1,10369,108,2,101,2,5177,3451,6902,10,5301248,5300736,8370,6460,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5501,3667,7334,8,1408256,1408128,1307,816,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5501,3667,7334,9,2816512,2816256,2830,1684,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5501,3667,7334,10,5633024,5632512,5295,3119,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5825,3883,7766,8,1491200,1491072,2824,2562,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5825,3883,7766,9,2982400,2982144,5353,4905,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,5825,3883,7766,10,5964800,5964288,10271,9457,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6149,4099,8198,8,1574144,1574016,1604,1382,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6149,4099,8198,9,3148288,3148032,3104,2676,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6149,4099,8198,10,6296576,6296064,6479,5602,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6473,4315,8630,8,1657088,1656960,2407,1882,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6473,4315,8630,9,3314176,3313920,4752,3774,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6473,4315,8630,10,6628352,6627840,9503,7587,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6797,4531,9062,8,1740032,1739904,2904,2591,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6797,4531,9062,9,3480064,3479808,5604,5042,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,6797,4531,9062,10,6960128,6959616,11533,10025,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7121,4747,9494,8,1822976,1822848,998,794,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7121,4747,9494,9,3645952,3645696,1895,1539,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7121,4747,9494,10,7291904,7291392,3859,3090,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7445,4963,9926,8,1905920,1905792,2968,2706,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7445,4963,9926,9,3811840,3811584,6229,5780,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7445,4963,9926,10,7623680,7623168,12040,11216,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7769,5179,10358,8,1988864,1988736,3266,2758,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7769,5179,10358,9,3977728,3977472,6275,5345,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,7769,5179,10358,10,7955456,7954944,12320,10454,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8093,5395,10790,8,2071808,2071680,1017,766,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8093,5395,10790,9,4143616,4143360,2090,1616,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8093,5395,10790,10,8287232,8286720,4044,3106,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8417,5611,11222,8,2154752,2154624,2398,2123,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8417,5611,11222,9,4309504,4309248,4858,4142,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8417,5611,11222,10,8619008,8618496,9573,8189,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8741,5827,11654,8,2237696,2237568,4046,3744,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8741,5827,11654,9,4475392,4475136,7674,7120,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,8741,5827,11654,10,8950784,8950272,15743,14606,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9065,6043,12086,8,2320640,2320512,1645,1383,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9065,6043,12086,9,4641280,4641024,4557,4060,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9065,6043,12086,10,9282560,9282048,8838,7887,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9389,6259,12518,8,2403584,2403456,2710,1612,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9389,6259,12518,9,4807168,4806912,5417,3346,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9389,6259,12518,10,9614336,9613824,10385,6409,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9713,6475,12950,8,2486528,2486400,1737,1372,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9713,6475,12950,9,4973056,4972800,3398,2716,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,9713,6475,12950,10,9946112,9945600,6755,5357,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,10037,6691,13382,8,2569472,2569344,1357,1120,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,10037,6691,13382,9,5138944,5138688,2660,2234,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,10037,6691,13382,10,10277888,10277376,5107,4344,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,10361,6907,13814,8,2652416,2652288,2461,2028,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,10361,6907,13814,9,5304832,5304576,4864,4028,True,True,True,True,True,True,True,True
calibration,1,10369,108,2,101,2,10361,6907,13814,10,10609664,10609152,9379,7749,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8,5,5,8,2048,1920,807,677,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8,5,5,9,4096,3840,1597,1320,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8,5,5,10,8192,7680,5087,4455,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,332,221,221,8,84992,84864,780,659,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,332,221,221,9,169984,169728,1448,1225,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,332,221,221,10,339968,339456,2818,2429,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,656,437,437,8,167936,167808,874,753,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,656,437,437,9,335872,335616,1862,1462,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,656,437,437,10,671744,671232,3603,2923,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,980,653,653,8,250880,250752,1340,1238,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,980,653,653,9,501760,501504,2641,2407,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,980,653,653,10,1003520,1003008,5575,5112,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1304,869,869,8,333824,333696,553,436,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1304,869,869,9,667648,667392,1086,863,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1304,869,869,10,1335296,1334784,2148,1700,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1628,1085,1085,8,416768,416640,2203,1839,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1628,1085,1085,9,833536,833280,4135,3429,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1628,1085,1085,10,1667072,1666560,8130,6846,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1952,1301,1301,8,499712,499584,1091,989,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1952,1301,1301,9,999424,999168,1975,1784,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,1952,1301,1301,10,1998848,1998336,3762,3438,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2276,1517,1517,8,582656,582528,1064,739,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2276,1517,1517,9,1165312,1165056,2311,1493,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2276,1517,1517,10,2330624,2330112,4714,2789,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2600,1733,1733,8,665600,665472,630,507,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2600,1733,1733,9,1331200,1330944,1145,903,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2600,1733,1733,10,2662400,2661888,2091,1664,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2924,1949,1949,8,748544,748416,1323,1239,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2924,1949,1949,9,1497088,1496832,2471,2328,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,2924,1949,1949,10,2994176,2993664,4571,4314,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3248,2165,2165,8,831488,831360,694,599,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3248,2165,2165,9,1662976,1662720,1770,1591,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3248,2165,2165,10,3325952,3325440,3687,3270,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3572,2381,2381,8,914432,914304,603,473,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3572,2381,2381,9,1828864,1828608,1237,978,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3572,2381,2381,10,3657728,3657216,2450,2020,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3896,2597,2597,8,997376,997248,3057,2952,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3896,2597,2597,9,1994752,1994496,6068,5862,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,3896,2597,2597,10,3989504,3988992,11617,11234,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4220,2813,2813,8,1080320,1080192,1082,801,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4220,2813,2813,9,2160640,2160384,2207,1666,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4220,2813,2813,10,4321280,4320768,4270,3343,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4544,3029,3029,8,1163264,1163136,884,782,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4544,3029,3029,9,2326528,2326272,1667,1489,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4544,3029,3029,10,4653056,4652544,3053,2718,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4868,3245,3245,8,1246208,1246080,793,699,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4868,3245,3245,9,2492416,2492160,1453,1238,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,4868,3245,3245,10,4984832,4984320,2865,2407,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5192,3461,3461,8,1329152,1329024,1566,1377,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5192,3461,3461,9,2658304,2658048,2980,2655,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5192,3461,3461,10,5316608,5316096,6501,5890,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5516,3677,3677,8,1412096,1411968,528,423,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5516,3677,3677,9,2824192,2823936,1148,951,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5516,3677,3677,10,5648384,5647872,2449,2130,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5840,3893,3893,8,1495040,1494912,7781,7647,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5840,3893,3893,9,2990080,2989824,15811,15563,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,5840,3893,3893,10,5980160,5979648,31250,30777,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6164,4109,4109,8,1577984,1577856,1521,1384,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6164,4109,4109,9,3155968,3155712,3516,3255,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6164,4109,4109,10,6311936,6311424,6808,6270,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6488,4325,4325,8,1660928,1660800,4859,4778,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6488,4325,4325,9,3321856,3321600,9422,9275,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6488,4325,4325,10,6643712,6643200,19314,19069,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6812,4541,4541,8,1743872,1743744,2418,2288,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6812,4541,4541,9,3487744,3487488,4615,4382,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,6812,4541,4541,10,6975488,6974976,16313,15864,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7136,4757,4757,8,1826816,1826688,704,559,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7136,4757,4757,9,3653632,3653376,1330,1083,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7136,4757,4757,10,7307264,7306752,2384,1949,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7460,4973,4973,8,1909760,1909632,548,448,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7460,4973,4973,9,3819520,3819264,1757,1543,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7460,4973,4973,10,7639040,7638528,3415,3033,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7784,5189,5189,8,1992704,1992576,1140,997,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7784,5189,5189,9,3985408,3985152,2187,1934,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,7784,5189,5189,10,7970816,7970304,4611,4107,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8108,5405,5405,8,2075648,2075520,1832,1385,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8108,5405,5405,9,4151296,4151040,3929,2838,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8108,5405,5405,10,8302592,8302080,8212,5914,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8432,5621,5621,8,2158592,2158464,778,680,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8432,5621,5621,9,4317184,4316928,1508,1264,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8432,5621,5621,10,8634368,8633856,2936,2470,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8756,5837,5837,8,2241536,2241408,1358,1272,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8756,5837,5837,9,4483072,4482816,2737,2574,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,8756,5837,5837,10,8966144,8965632,5485,5161,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9080,6053,6053,8,2324480,2324352,1905,1804,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9080,6053,6053,9,4648960,4648704,3889,3664,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9080,6053,6053,10,9297920,9297408,7571,7148,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9404,6269,6269,8,2407424,2407296,548,456,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9404,6269,6269,9,4814848,4814592,1240,1062,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9404,6269,6269,10,9629696,9629184,2713,2385,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9728,6485,6485,8,2490368,2490240,1601,1490,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9728,6485,6485,9,4980736,4980480,3224,2954,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,9728,6485,6485,10,9961472,9960960,6306,5772,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,10052,6701,6701,8,2573312,2573184,502,366,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,10052,6701,6701,9,5146624,5146368,940,690,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,0,10052,6701,6701,10,10293248,10292736,1815,1345,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,1,116,77,77,8,29696,29568,1043,942,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,1,116,77,77,9,59392,59136,1852,1666,True,True,True,True,True,True,True,True
calibration,1,10369,108,8,8,1,116,77,77,10,118784,118272,3581,3164,True,True,True,True,True,True,True,True
