phase,modulus,parent_class,parent_residue,lift,q,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,root_residue_hook,lift_index_hook,q_membership_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,108,2,20,0,7,2288,1525,3050,10,2342912,2342400,27860,3842,True,True,True,True,True,True,True,True
calibration,108,2,20,1,0,128,85,170,8,32768,32640,1231,515,True,True,True,True,True,True,True,True
calibration,108,2,20,1,0,128,85,170,9,65536,65280,2497,1050,True,True,True,True,True,True,True,True
calibration,108,2,20,1,0,128,85,170,10,131072,130560,5050,2031,True,True,True,True,True,True,True,True
calibration,108,2,20,1,1,452,301,602,8,115712,115584,1502,621,True,True,True,True,True,True,True,True
calibration,108,2,20,1,1,452,301,602,9,231424,231168,2932,1221,True,True,True,True,True,True,True,True
calibration,108,2,20,1,1,452,301,602,10,462848,462336,5899,2388,True,True,True,True,True,True,True,True
calibration,108,2,20,1,2,776,517,1034,8,198656,198528,2792,1012,True,True,True,True,True,True,True,True
calibration,108,2,20,1,2,776,517,1034,9,397312,397056,6262,2689,True,True,True,True,True,True,True,True
calibration,108,2,20,1,2,776,517,1034,10,794624,794112,13148,5093,True,True,True,True,True,True,True,True
calibration,108,2,20,1,3,1100,733,1466,8,281600,281472,1267,775,True,True,True,True,True,True,True,True
calibration,108,2,20,1,3,1100,733,1466,9,563200,562944,2423,1496,True,True,True,True,True,True,True,True
calibration,108,2,20,1,3,1100,733,1466,10,1126400,1125888,5121,2945,True,True,True,True,True,True,True,True
calibration,108,2,20,1,4,1424,949,1898,8,364544,364416,4261,469,True,True,True,True,True,True,True,True
calibration,108,2,20,1,4,1424,949,1898,9,729088,728832,8528,812,True,True,True,True,True,True,True,True
calibration,108,2,20,1,4,1424,949,1898,10,1458176,1457664,16959,1533,True,True,True,True,True,True,True,True
calibration,108,2,20,1,5,1748,1165,2330,8,447488,447360,1962,1574,True,True,True,True,True,True,True,True
calibration,108,2,20,1,5,1748,1165,2330,9,894976,894720,3828,3058,True,True,True,True,True,True,True,True
calibration,108,2,20,1,5,1748,1165,2330,10,1789952,1789440,7909,6116,True,True,True,True,True,True,True,True
calibration,108,2,20,1,6,2072,1381,2762,8,530432,530304,1289,645,True,True,True,True,True,True,True,True
calibration,108,2,20,1,6,2072,1381,2762,9,1060864,1060608,2910,1300,True,True,True,True,True,True,True,True
calibration,108,2,20,1,6,2072,1381,2762,10,2121728,2121216,7856,2377,True,True,True,True,True,True,True,True
calibration,108,2,20,1,7,2396,1597,3194,8,613376,613248,1292,264,True,True,True,True,True,True,True,True
calibration,108,2,20,1,7,2396,1597,3194,9,1226752,1226496,2431,520,True,True,True,True,True,True,True,True
calibration,108,2,20,1,7,2396,1597,3194,10,2453504,2452992,4960,990,True,True,True,True,True,True,True,True
calibration,108,2,20,2,0,236,157,314,8,60416,60288,2153,1588,True,True,True,True,True,True,True,True
calibration,108,2,20,2,0,236,157,314,9,120832,120576,4144,3100,True,True,True,True,True,True,True,True
calibration,108,2,20,2,0,236,157,314,10,241664,241152,10368,8351,True,True,True,True,True,True,True,True
calibration,108,2,20,2,1,560,373,746,8,143360,143232,1340,1122,True,True,True,True,True,True,True,True
calibration,108,2,20,2,1,560,373,746,9,286720,286464,2627,2213,True,True,True,True,True,True,True,True
calibration,108,2,20,2,1,560,373,746,10,573440,572928,5510,4730,True,True,True,True,True,True,True,True
calibration,108,2,20,2,2,884,589,1178,8,226304,226176,1626,1178,True,True,True,True,True,True,True,True
calibration,108,2,20,2,2,884,589,1178,9,452608,452352,3096,2193,True,True,True,True,True,True,True,True
calibration,108,2,20,2,2,884,589,1178,10,905216,904704,6434,4557,True,True,True,True,True,True,True,True
calibration,108,2,20,2,3,1208,805,1610,8,309248,309120,3822,3459,True,True,True,True,True,True,True,True
calibration,108,2,20,2,3,1208,805,1610,9,618496,618240,7803,7044,True,True,True,True,True,True,True,True
calibration,108,2,20,2,3,1208,805,1610,10,1236992,1236480,15212,13831,True,True,True,True,True,True,True,True
calibration,108,2,20,2,4,1532,1021,2042,8,392192,392064,1303,857,True,True,True,True,True,True,True,True
calibration,108,2,20,2,4,1532,1021,2042,9,784384,784128,3220,2173,True,True,True,True,True,True,True,True
calibration,108,2,20,2,4,1532,1021,2042,10,1568768,1568256,6591,4025,True,True,True,True,True,True,True,True
calibration,108,2,20,2,5,1856,1237,2474,8,475136,475008,1630,1311,True,True,True,True,True,True,True,True
calibration,108,2,20,2,5,1856,1237,2474,9,950272,950016,3024,2450,True,True,True,True,True,True,True,True
calibration,108,2,20,2,5,1856,1237,2474,10,1900544,1900032,6097,4716,True,True,True,True,True,True,True,True
calibration,108,2,20,2,6,2180,1453,2906,8,558080,557952,5855,5547,True,True,True,True,True,True,True,True
calibration,108,2,20,2,6,2180,1453,2906,9,1116160,1115904,11938,11335,True,True,True,True,True,True,True,True
calibration,108,2,20,2,6,2180,1453,2906,10,2232320,2231808,24846,23726,True,True,True,True,True,True,True,True
calibration,108,2,20,2,7,2504,1669,3338,8,641024,640896,1888,1525,True,True,True,True,True,True,True,True
calibration,108,2,20,2,7,2504,1669,3338,9,1282048,1281792,3686,2937,True,True,True,True,True,True,True,True
calibration,108,2,20,2,7,2504,1669,3338,10,2564096,2563584,7458,6038,True,True,True,True,True,True,True,True
calibration,108,2,29,0,0,29,19,38,8,7424,7296,1060,743,True,True,True,True,True,True,True,True
calibration,108,2,29,0,0,29,19,38,9,14848,14592,1937,1383,True,True,True,True,True,True,True,True
calibration,108,2,29,0,0,29,19,38,10,29696,29184,3679,2577,True,True,True,True,True,True,True,True
calibration,108,2,29,0,1,353,235,470,8,90368,90240,938,802,True,True,True,True,True,True,True,True
calibration,108,2,29,0,1,353,235,470,9,180736,180480,1747,1508,True,True,True,True,True,True,True,True
calibration,108,2,29,0,1,353,235,470,10,361472,360960,3583,3171,True,True,True,True,True,True,True,True
calibration,108,2,29,0,2,677,451,902,8,173312,173184,743,563,True,True,True,True,True,True,True,True
calibration,108,2,29,0,2,677,451,902,9,346624,346368,1419,1097,True,True,True,True,True,True,True,True
calibration,108,2,29,0,2,677,451,902,10,693248,692736,2602,2030,True,True,True,True,True,True,True,True
calibration,108,2,29,0,3,1001,667,1334,8,256256,256128,1097,974,True,True,True,True,True,True,True,True
calibration,108,2,29,0,3,1001,667,1334,9,512512,512256,2166,1941,True,True,True,True,True,True,True,True
calibration,108,2,29,0,3,1001,667,1334,10,1025024,1024512,4478,4034,True,True,True,True,True,True,True,True
calibration,108,2,29,0,4,1325,883,1766,8,339200,339072,1038,834,True,True,True,True,True,True,True,True
calibration,108,2,29,0,4,1325,883,1766,9,678400,678144,2618,1556,True,True,True,True,True,True,True,True
calibration,108,2,29,0,4,1325,883,1766,10,1356800,1356288,5482,3348,True,True,True,True,True,True,True,True
calibration,108,2,29,0,5,1649,1099,2198,8,422144,422016,1093,973,True,True,True,True,True,True,True,True
calibration,108,2,29,0,5,1649,1099,2198,9,844288,844032,2050,1803,True,True,True,True,True,True,True,True
calibration,108,2,29,0,5,1649,1099,2198,10,1688576,1688064,3889,3358,True,True,True,True,True,True,True,True
calibration,108,2,29,0,6,1973,1315,2630,8,505088,504960,1789,1077,True,True,True,True,True,True,True,True
calibration,108,2,29,0,6,1973,1315,2630,9,1010176,1009920,3377,2011,True,True,True,True,True,True,True,True
calibration,108,2,29,0,6,1973,1315,2630,10,2020352,2019840,6618,3841,True,True,True,True,True,True,True,True
calibration,108,2,29,0,7,2297,1531,3062,8,588032,587904,810,393,True,True,True,True,True,True,True,True
calibration,108,2,29,0,7,2297,1531,3062,9,1176064,1175808,1510,783,True,True,True,True,True,True,True,True
calibration,108,2,29,0,7,2297,1531,3062,10,2352128,2351616,2852,1519,True,True,True,True,True,True,True,True
calibration,108,2,29,1,0,137,91,182,8,35072,34944,6388,5953,True,True,True,True,True,True,True,True
calibration,108,2,29,1,0,137,91,182,9,70144,69888,12528,11720,True,True,True,True,True,True,True,True
calibration,108,2,29,1,0,137,91,182,10,140288,139776,25123,23434,True,True,True,True,True,True,True,True
calibration,108,2,29,1,1,461,307,614,8,118016,117888,2072,1720,True,True,True,True,True,True,True,True
calibration,108,2,29,1,1,461,307,614,9,236032,235776,4102,3457,True,True,True,True,True,True,True,True
calibration,108,2,29,1,1,461,307,614,10,472064,471552,8300,7034,True,True,True,True,True,True,True,True
calibration,108,2,29,1,2,785,523,1046,8,200960,200832,905,701,True,True,True,True,True,True,True,True
calibration,108,2,29,1,2,785,523,1046,9,401920,401664,1777,1317,True,True,True,True,True,True,True,True
calibration,108,2,29,1,2,785,523,1046,10,803840,803328,3691,2641,True,True,True,True,True,True,True,True
calibration,108,2,29,1,3,1109,739,1478,8,283904,283776,1836,1526,True,True,True,True,True,True,True,True
calibration,108,2,29,1,3,1109,739,1478,9,567808,567552,3638,3093,True,True,True,True,True,True,True,True
calibration,108,2,29,1,3,1109,739,1478,10,1135616,1135104,7086,6014,True,True,True,True,True,True,True,True
calibration,108,2,29,1,4,1433,955,1910,8,366848,366720,2418,2163,True,True,True,True,True,True,True,True
calibration,108,2,29,1,4,1433,955,1910,9,733696,733440,5106,4529,True,True,True,True,True,True,True,True
calibration,108,2,29,1,4,1433,955,1910,10,1467392,1466880,10511,9367,True,True,True,True,True,True,True,True
calibration,108,2,29,1,5,1757,1171,2342,8,449792,449664,2561,2003,True,True,True,True,True,True,True,True
calibration,108,2,29,1,5,1757,1171,2342,9,899584,899328,5006,3940,True,True,True,True,True,True,True,True
calibration,108,2,29,1,5,1757,1171,2342,10,1799168,1798656,9797,7487,True,True,True,True,True,True,True,True
calibration,108,2,29,1,6,2081,1387,2774,8,532736,532608,1723,1580,True,True,True,True,True,True,True,True
calibration,108,2,29,1,6,2081,1387,2774,9,1065472,1065216,3268,2904,True,True,True,True,True,True,True,True
calibration,108,2,29,1,6,2081,1387,2774,10,2130944,2130432,7159,6497,True,True,True,True,True,True,True,True
calibration,108,2,29,1,7,2405,1603,3206,8,615680,615552,1280,980,True,True,True,True,True,True,True,True
calibration,108,2,29,1,7,2405,1603,3206,9,1231360,1231104,2579,2012,True,True,True,True,True,True,True,True
calibration,108,2,29,1,7,2405,1603,3206,10,2462720,2462208,5929,4573,True,True,True,True,True,True,True,True
calibration,108,2,29,2,0,245,163,326,8,62720,62592,859,460,True,True,True,True,True,True,True,True
calibration,108,2,29,2,0,245,163,326,9,125440,125184,1727,1002,True,True,True,True,True,True,True,True
calibration,108,2,29,2,0,245,163,326,10,250880,250368,3301,1958,True,True,True,True,True,True,True,True
calibration,108,2,29,2,1,569,379,758,8,145664,145536,2011,1771,True,True,True,True,True,True,True,True
calibration,108,2,29,2,1,569,379,758,9,291328,291072,4396,3852,True,True,True,True,True,True,True,True
calibration,108,2,29,2,1,569,379,758,10,582656,582144,8776,7709,True,True,True,True,True,True,True,True
calibration,108,2,29,2,2,893,595,1190,8,228608,228480,1048,884,True,True,True,True,True,True,True,True
calibration,108,2,29,2,2,893,595,1190,9,457216,456960,1966,1653,True,True,True,True,True,True,True,True
calibration,108,2,29,2,2,893,595,1190,10,914432,913920,3847,3241,True,True,True,True,True,True,True,True
calibration,108,2,29,2,3,1217,811,1622,8,311552,311424,1842,1602,True,True,True,True,True,True,True,True
calibration,108,2,29,2,3,1217,811,1622,9,623104,622848,4031,3601,True,True,True,True,True,True,True,True
calibration,108,2,29,2,3,1217,811,1622,10,1246208,1245696,7802,7006,True,True,True,True,True,True,True,True
calibration,108,2,29,2,4,1541,1027,2054,8,394496,394368,963,501,True,True,True,True,True,True,True,True
calibration,108,2,29,2,4,1541,1027,2054,9,788992,788736,1846,1006,True,True,True,True,True,True,True,True
calibration,108,2,29,2,4,1541,1027,2054,10,1577984,1577472,3663,2139,True,True,True,True,True,True,True,True
calibration,108,2,29,2,5,1865,1243,2486,8,477440,477312,2124,1961,True,True,True,True,True,True,True,True
calibration,108,2,29,2,5,1865,1243,2486,9,954880,954624,4167,3850,True,True,True,True,True,True,True,True
calibration,108,2,29,2,5,1865,1243,2486,10,1909760,1909248,8282,7731,True,True,True,True,True,True,True,True
calibration,108,2,29,2,6,2189,1459,2918,8,560384,560256,1488,1157,True,True,True,True,True,True,True,True
calibration,108,2,29,2,6,2189,1459,2918,9,1120768,1120512,2960,2233,True,True,True,True,True,True,True,True
calibration,108,2,29,2,6,2189,1459,2918,10,2241536,2241024,5829,4468,True,True,True,True,True,True,True,True
calibration,108,2,29,2,7,2513,1675,3350,8,643328,643200,1007,853,True,True,True,True,True,True,True,True
calibration,108,2,29,2,7,2513,1675,3350,9,1286656,1286400,1823,1556,True,True,True,True,True,True,True,True
calibration,108,2,29,2,7,2513,1675,3350,10,2573312,2572800,3818,3313,True,True,True,True,True,True,True,True
calibration,108,2,38,0,0,38,25,50,8,9728,9600,952,183,True,True,True,True,True,True,True,True
calibration,108,2,38,0,0,38,25,50,9,19456,19200,1820,354,True,True,True,True,True,True,True,True
calibration,108,2,38,0,0,38,25,50,10,38912,38400,3468,663,True,True,True,True,True,True,True,True
calibration,108,2,38,0,1,362,241,482,8,92672,92544,799,156,True,True,True,True,True,True,True,True
calibration,108,2,38,0,1,362,241,482,9,185344,185088,1467,293,True,True,True,True,True,True,True,True
calibration,108,2,38,0,1,362,241,482,10,370688,370176,3136,535,True,True,True,True,True,True,True,True
calibration,108,2,38,0,2,686,457,914,8,175616,175488,1556,241,True,True,True,True,True,True,True,True
calibration,108,2,38,0,2,686,457,914,9,351232,350976,2965,428,True,True,True,True,True,True,True,True
calibration,108,2,38,0,2,686,457,914,10,702464,701952,6024,807,True,True,True,True,True,True,True,True
calibration,108,2,38,0,3,1010,673,1346,8,258560,258432,3273,436,True,True,True,True,True,True,True,True
calibration,108,2,38,0,3,1010,673,1346,9,517120,516864,6582,944,True,True,True,True,True,True,True,True
calibration,108,2,38,0,3,1010,673,1346,10,1034240,1033728,12932,1836,True,True,True,True,True,True,True,True
calibration,108,2,38,0,4,1334,889,1778,8,341504,341376,1374,324,True,True,True,True,True,True,True,True
calibration,108,2,38,0,4,1334,889,1778,9,683008,682752,2653,633,True,True,True,True,True,True,True,True
calibration,108,2,38,0,4,1334,889,1778,10,1366016,1365504,5466,1227,True,True,True,True,True,True,True,True
calibration,108,2,38,0,5,1658,1105,2210,8,424448,424320,832,145,True,True,True,True,True,True,True,True
calibration,108,2,38,0,5,1658,1105,2210,9,848896,848640,1637,275,True,True,True,True,True,True,True,True
calibration,108,2,38,0,5,1658,1105,2210,10,1697792,1697280,3305,529,True,True,True,True,True,True,True,True
calibration,108,2,38,0,6,1982,1321,2642,8,507392,507264,2435,714,True,True,True,True,True,True,True,True
calibration,108,2,38,0,6,1982,1321,2642,9,1014784,1014528,4868,1584,True,True,True,True,True,True,True,True
calibration,108,2,38,0,6,1982,1321,2642,10,2029568,2029056,9146,2960,True,True,True,True,True,True,True,True
calibration,108,2,38,0,7,2306,1537,3074,8,590336,590208,794,201,True,True,True,True,True,True,True,True
calibration,108,2,38,0,7,2306,1537,3074,9,1180672,1180416,1530,436,True,True,True,True,True,True,True,True
calibration,108,2,38,0,7,2306,1537,3074,10,2361344,2360832,3204,819,True,True,True,True,True,True,True,True
calibration,108,2,38,1,0,146,97,194,8,37376,37248,921,566,True,True,True,True,True,True,True,True
calibration,108,2,38,1,0,146,97,194,9,74752,74496,1821,1140,True,True,True,True,True,True,True,True
calibration,108,2,38,1,0,146,97,194,10,149504,148992,3575,2156,True,True,True,True,True,True,True,True
calibration,108,2,38,1,1,470,313,626,8,120320,120192,1019,273,True,True,True,True,True,True,True,True
calibration,108,2,38,1,1,470,313,626,9,240640,240384,2226,772,True,True,True,True,True,True,True,True
calibration,108,2,38,1,1,470,313,626,10,481280,480768,4171,1428,True,True,True,True,True,True,True,True
calibration,108,2,38,1,2,794,529,1058,8,203264,203136,1023,584,True,True,True,True,True,True,True,True
calibration,108,2,38,1,2,794,529,1058,9,406528,406272,1904,1112,True,True,True,True,True,True,True,True
calibration,108,2,38,1,2,794,529,1058,10,813056,812544,3822,2255,True,True,True,True,True,True,True,True
calibration,108,2,38,1,3,1118,745,1490,8,286208,286080,553,210,True,True,True,True,True,True,True,True
calibration,108,2,38,1,3,1118,745,1490,9,572416,572160,1060,388,True,True,True,True,True,True,True,True
calibration,108,2,38,1,3,1118,745,1490,10,1144832,1144320,2016,777,True,True,True,True,True,True,True,True
calibration,108,2,38,1,4,1442,961,1922,8,369152,369024,2045,1750,True,True,True,True,True,True,True,True
